Temperature (°C),Humidity (%),Occupancy,Energy Consumption (kWh)
22.39,39.79,1,120
22.4266666666667,39.7666666666667,1,140
22.5,39.7666666666667,1,120
22.533333333333296,39.5266666666667,1,110
22.6,39.3266666666667,1,90
22.6,39.1633333333333,1,90
22.6,39.03,0,90
22.6333333333333,38.863333333333294,1,90
22.7,38.6566666666667,1,80
22.6333333333333,38.363333333333294,1,80
22.7,38.29,1,60
22.6,38.23,1,70
22.6,38.29,0,50
22.6,38.4,0,80
22.533333333333296,38.4,0,50
22.56666666666669,38.4,0,70
22.5,38.4666666666667,1,60
22.5,38.53,0,60
22.4266666666667,38.53,0,50
22.463333333333296,38.59,1,40
22.39,38.6175,1,20
22.32333333333329,38.9,0,50
22.29,39.2,1,50
22.29,39.2,1,50
22.29,39.2,0,50
22.23,39.1266666666667,0,50
22.2,39.09,1,60
22.2,39.09,1,50
22.2,39.0,1,60
22.1333333333333,39.0,0,50
22.1,39.0,1,50
22.033333333333296,38.933333333333294,1,50
22.0,38.863333333333294,0,50
22.0,38.863333333333294,1,50
22.0,38.9,1,50
21.9266666666667,38.8266666666667,0,50
21.89,38.79,1,60
21.89,38.79,1,60
21.89,38.79,0,50
21.815,38.7225,1,40
21.79,38.7,0,50
21.79,38.73,1,50
21.79,38.79,0,50
21.7,38.79,0,50
21.7,38.79,1,50
21.7,38.79,1,50
21.7,38.79,1,40
21.6,38.7,0,20
21.6,38.7,0,30
21.6,38.7,1,30
21.533333333333296,38.7,1,50
21.5,38.7,0,50
21.5,38.7,1,60
21.5,38.73,1,60
21.5,38.73,1,50
21.5,38.73,1,50
21.4266666666667,38.73,0,50
21.39,38.7,1,50
21.39,38.7,0,50
21.39,38.8,1,80
21.39,39.23,1,50
21.39,39.49,1,50
21.39,39.5266666666667,1,70
21.39,39.4666666666667,1,60
21.39,39.4,1,100
21.39,39.5266666666667,1,60
21.39,39.73,1,50
21.39,39.93,1,40
21.39,40.09,0,40
21.39,40.09,0,30
21.29,40.0,0,30
21.29,40.0,1,40
21.29,39.933333333333294,1,20
21.29,39.933333333333294,1,60
21.29,39.933333333333294,1,50
21.29,39.933333333333294,1,60
21.2,39.9,0,60
21.2,39.9,0,60
21.2,39.9,1,60
21.2,39.863333333333294,0,60
21.2,39.79,1,70
21.2,39.79,1,60
21.2,39.79,1,70
21.2,39.79,1,60
21.2,39.79,1,60
21.2,39.79,0,60
21.2,39.79,1,60
21.2,39.76,1,60
21.2,39.7,0,70
21.2,39.73,0,70
21.2,39.73,1,50
21.2,39.9,0,50
21.2,39.9,0,20
21.1333333333333,39.9,1,30
21.2,39.8266666666667,1,30
21.1,39.76,0,30
21.1,39.7,0,60
21.1,39.6633333333333,1,50
21.1,39.59,0,60
21.1,39.59,1,50
21.1,39.56,1,50
21.1,39.5,0,40
21.1,39.4,0,50
21.1,39.4,0,50
21.1,39.4,0,50
21.1,39.3266666666667,0,50
21.1,39.29,1,50
21.1,39.29,0,50
21.1,39.29,1,60
21.1,39.23,1,40
21.033333333333296,39.1266666666667,0,50
21.1,39.2,0,50
21.1,39.2,0,50
21.1,39.2,0,50
21.1,39.09,1,50
21.1,39.09,0,30
21.033333333333296,39.09,1,40
21.05,39.045,1,50
21.033333333333296,39.03,1,90
21.0,39.0,1,90
21.0,39.0,1,130
21.0,39.0,0,130
21.0,39.0,0,140
21.0,39.0,1,150
21.0,39.0,0,140
21.0,38.9,1,130
21.0,38.8266666666667,1,90
20.963333333333296,38.76,1,100
20.963333333333296,38.7,1,70
20.963333333333296,38.79,1,80
20.89,38.79,1,90
21.0,38.8266666666667,1,160
21.0,38.9,1,560
21.033333333333296,40.66666666666671,1,390
21.1666666666667,46.46,1,190
21.39,48.33333333333329,1,80
21.463333333333296,46.4,1,90
21.5,44.995,1,90
21.6,43.393333333333295,1,80
21.6,42.66666666666671,0,100
21.7,42.033333333333296,1,100
21.7,41.4266666666667,0,120
21.79,41.0266666666667,1,100
21.8566666666667,40.7666666666667,1,100
22.0,40.5266666666667,1,100
22.06666666666669,40.3266666666667,0,100
22.1,40.0266666666667,1,90
22.1666666666667,39.8266666666667,1,80
22.2,39.6633333333333,0,110
22.2,39.53,0,80
22.29,39.6266666666667,1,110
22.29,39.6266666666667,1,100
22.29,39.5,0,90
22.29,39.433333333333294,1,90
22.29,39.463333333333296,1,70
22.29,39.59,1,80
22.29,39.73,1,50
22.29,39.7675,1,50
22.29,39.7,1,70
22.2,39.59,1,60
22.2,39.53,0,50
22.2,39.5,0,50
22.2,39.5,1,50
22.1,39.5,1,50
22.1,39.56,1,40
22.1,39.59,1,60
22.033333333333296,39.53,1,60
22.0,39.5,1,60
22.0,39.5,0,60
22.0,39.5,1,50
21.9266666666667,39.5,0,50
21.89,39.5,1,40
21.89,39.5,0,30
21.8566666666667,39.4666666666667,1,30
21.79,39.4,0,40
21.79,39.4,0,50
21.79,39.4,0,60
21.73,39.4,1,50
21.7,39.4,1,50
21.7,39.4,1,60
21.7,39.433333333333294,1,50
21.6333333333333,39.5,1,50
21.6,39.5,1,50
21.6,39.5,1,50
21.5,39.5,0,60
21.5,39.56,0,60
21.5,39.53,1,50
21.5,39.59,1,60
21.39,39.5,1,50
21.39,39.5,1,50
21.39,39.5,0,50
21.39,39.5,1,60
21.39,39.5,1,50
21.39,39.5,1,60
21.3566666666667,39.5,1,50
21.29,39.5,1,50
21.29,39.59,1,50
21.2,39.5,0,40
21.2,39.5,0,60
21.2,39.5,1,50
21.2,39.5,1,50
21.2,39.59,0,40
21.2,39.59,1,40
21.1,39.59,1,30
21.1,39.59,1,30
21.1,39.59,0,60
21.1,39.59,1,40
21.1,39.6266666666667,1,60
21.1,39.7,1,50
21.0,39.73,1,90
21.0,40.1233333333333,0,70
21.1,40.6266666666667,1,60
21.033333333333296,40.6266666666667,0,70
21.0,40.5666666666667,0,50
21.0,40.6266666666667,1,60
21.0,40.45,1,40
21.0,40.29,1,50
21.0,40.29,0,50
21.0,40.433333333333294,1,300
21.0,40.5,1,140
21.0,40.4,1,490
21.0,40.4,1,370
20.89,40.7,1,370
20.89,40.7,1,210
20.89,40.7666666666667,0,60
20.89,40.8266666666667,0,70
20.89,40.6633333333333,0,90
20.89,40.59,1,80
21.0,40.5,1,310
21.0,40.433333333333294,1,370
21.0,40.433333333333294,0,60
21.0,40.5,0,40
21.0,40.4666666666667,0,250
21.0,40.4,0,780
21.0,40.53,1,520
21.075,40.87,1,440
21.1,41.1633333333333,1,600
21.1333333333333,43.393333333333295,1,530
21.2,42.86,1,290
21.29,43.0266666666667,1,240
21.3566666666667,42.9,0,240
21.39,42.6333333333333,1,80
21.39,42.433333333333294,1,60
21.39,42.26,1,50
21.463333333333296,42.1266666666667,0,230
21.5,41.9666666666667,0,690
21.5,41.8266666666667,0,570
21.5,41.863333333333294,1,330
21.56666666666669,41.79,1,270
21.6333333333333,41.79,1,280
21.7,41.73,1,250
21.79,41.56,0,240
21.79,41.433333333333294,1,190
21.89,41.33333333333329,1,80
21.9725,41.1175,1,650
22.0,41.09,1,660
22.1,41.2,0,370
22.1666666666667,41.4,0,310
22.23,41.7666666666667,1,330
22.29,41.9,1,320
22.32333333333329,41.7966666666667,1,310
22.39,41.39,1,260
22.39,41.1333333333333,1,200
22.463333333333296,41.0,1,110
22.5,40.79,1,500
22.5,40.6566666666667,1,640
22.6,40.4666666666667,0,420
22.6,40.4,1,320
22.6,40.26,1,300
22.6,40.26,1,280
22.6,40.29,1,330
22.6,40.29,1,240
22.7,40.6266666666667,1,170
22.7,40.76,0,110
22.79,40.6,1,470
22.89,40.6266666666667,1,380
22.89,40.5,1,330
23.0,40.5,0,340
23.06666666666669,40.5,0,320
23.1333333333333,40.463333333333296,0,510
23.2,40.53,1,880
23.23,42.9,0,440
23.3566666666667,49.5666666666667,1,110
23.5,48.2333333333333,0,110
23.5,47.433333333333294,0,130
23.6,45.1333333333333,0,110
23.6666666666667,43.933333333333294,0,120
23.6,42.83333333333329,1,130
23.6,42.1,1,180
23.6666666666667,41.46,1,130
23.6,40.8666666666667,0,130
23.6,40.79,0,110
23.6,40.73,1,110
23.6,40.6633333333333,1,110
23.525,40.47,0,100
23.5,40.23,1,110
23.5,40.0266666666667,1,110
23.4266666666667,39.7666666666667,0,110
23.39,39.6333333333333,1,90
23.39,39.5,0,70
23.3566666666667,39.56,1,70
23.29,39.69333333333329,0,50
23.26,39.5266666666667,1,50
23.2,39.3266666666667,0,70
23.2,39.1633333333333,1,50
23.2,39.03,0,50
23.1,38.9,1,50
23.1,38.9666666666667,1,50
23.06666666666669,38.863333333333294,1,60
23.0,38.73,1,60
23.0,38.59,1,70
23.0,38.59,0,50
22.963333333333296,38.4666666666667,0,60
22.865,38.3725,1,50
22.79,38.23,0,50
22.79,38.09,1,50
22.79,38.03,0,50
22.7,38.0,1,50
22.7,37.933333333333294,1,60
22.6666666666667,37.863333333333294,1,60
22.6,37.79,1,50
22.6,37.79,0,60
22.533333333333296,37.73,1,60
22.5,37.7,0,50
22.5,37.7,1,50
22.39,37.59,1,50
22.39,37.59,1,50
22.29,37.59,0,50
22.29,37.59,0,40
22.29,37.59,0,40
22.23,37.53,0,40
22.2,37.5,0,30
22.2,37.5,1,50
22.1,37.5,0,50
22.1,37.5,1,60
22.1,37.5,1,50
22.0,37.4,1,50
22.0,37.4,0,60
22.0,37.4,0,50
22.0,37.4,1,60
21.89,37.4,0,60
21.89,37.4,1,50
21.79,37.29,0,50
21.79,37.29,1,50
21.79,37.29,1,40
21.73,37.29,1,50
21.7,37.29,0,60
21.7,37.363333333333294,0,60
21.6666666666667,37.363333333333294,1,60
21.6666666666667,37.363333333333294,1,50
21.6,37.29,0,60
21.6,37.363333333333294,0,40
21.6,37.4,0,60
21.525,37.4,1,50
21.5,37.4,0,50
21.5,37.5,1,50
21.5,37.5,1,60
21.4266666666667,37.433333333333294,1,70
21.4266666666667,37.56,1,80
21.39,37.6266666666667,1,90
21.39,37.76,1,60
21.39,37.933333333333294,0,60
21.39,38.19333333333329,1,50
21.39,38.463333333333296,1,60
21.39,38.6633333333333,1,50
21.39,39.0666666666667,1,50
21.39,39.2,0,50
21.39,39.2,1,60
21.39,39.26,0,110
21.39,39.36,1,50
21.39,39.56,0,150
21.39,39.76,1,210
21.39,39.795,0,120
21.39,39.9666666666667,1,380
21.39,40.03,1,160
21.39,40.223333333333294,0,140
21.3566666666667,40.29,1,130
21.29,40.363333333333294,1,130
21.29,40.4,1,140
21.29,40.4,0,210
21.39,40.4,1,510
21.39,40.4666666666667,1,630
21.39,40.53,1,500
21.39,40.53,1,290
21.4266666666667,40.823333333333295,1,270
21.5,41.363333333333294,0,250
21.5,41.29,0,130
21.56666666666669,41.5633333333333,0,80
21.7,42.09,0,100
21.76,42.1633333333333,1,80
21.79,42.09,1,140
21.79,42.2966666666667,0,80
21.89,43.09,1,90
22.0,42.93,1,80
22.0,42.79,1,80
22.0,42.6633333333333,1,80
22.0,42.59,1,70
22.0,42.4666666666667,0,70
22.0,42.3266666666667,0,70
22.0,42.26,0,60
22.0,42.1266666666667,1,60
22.0,41.9666666666667,0,70
22.0,41.9,1,70
22.0,41.76,0,80
22.0,41.7,1,60
22.0,41.59,0,80
22.0,41.53,0,60
22.0,41.5,0,50
22.0,41.83333333333329,1,90
22.0,42.09,0,100
22.0,42.03,1,100
21.89,41.9,0,100
22.0,41.79,0,120
22.0,41.73,1,110
21.963333333333296,41.7,0,110
21.963333333333296,41.7,1,110
21.963333333333296,41.7,1,100
21.89,41.7,0,110
21.963333333333296,41.59,0,100
21.89,41.59,0,110
21.89,41.5,1,110
21.89,41.5,1,100
21.89,41.4,1,100
21.89,41.4,1,120
21.8566666666667,41.463333333333296,0,240
21.8566666666667,41.863333333333294,1,470
21.9266666666667,44.76333333333329,1,180
22.06666666666669,46.8966666666667,1,100
22.2,45.8,1,100
22.26,45.8,1,120
22.29,44.6233333333333,0,450
22.315,43.9475,1,170
22.39,43.5666666666667,1,140
22.4266666666667,43.4,0,150
22.5,43.3266666666667,1,140
22.6,43.29,0,140
22.6666666666667,43.29,1,120
22.7,43.1633333333333,1,120
22.76,43.03,0,120
22.82333333333329,42.863333333333294,1,120
22.89,42.73,1,110
22.89,42.56,1,130
22.89,42.433333333333294,0,470
23.0,42.26,0,420
23.0,42.1266666666667,0,130
23.0,42.0,0,110
23.0,41.933333333333294,1,100
23.0,42.2,1,70
23.0,42.0666666666667,1,50
23.0,42.09,1,60
23.0,42.03,1,50
23.0,41.95,1,60
23.0,41.76,1,50
23.0,41.6266666666667,1,60
23.0,41.4666666666667,1,60
23.0,41.3266666666667,0,60
23.0,41.26,0,30
22.9266666666667,41.1266666666667,1,30
22.89,41.0,1,40
22.89,40.933333333333294,1,30
22.89,40.79,1,70
22.89,40.79,0,60
22.89,40.7,1,70
22.89,40.6266666666667,0,60
22.89,40.56,1,70
22.89,40.5,1,60
22.89,40.4,0,60
22.89,40.3266666666667,1,60
22.89,40.26,1,60
22.89,40.2,0,60
22.84,40.09,1,60
22.79,40.0,1,70
22.79,39.933333333333294,1,60
22.79,39.9,0,70
22.79,39.9,0,60
22.79,39.79,1,60
22.79,39.79,0,60
22.79,39.79,1,60
22.79,39.79,0,60
22.79,39.7,1,50
22.79,39.7,1,70
22.7,39.6633333333333,0,60
22.7,39.59,0,60
22.7,39.59,1,70
22.7,39.59,1,60
22.7,39.5,0,60
22.7,39.5,1,50
22.6,39.4,0,50
22.6,39.4,1,60
22.6,39.363333333333294,1,50
22.6,39.29,0,60
22.6,39.29,1,60
22.6,39.29,0,60
22.6,39.29,0,70
22.56666666666669,39.2,0,60
22.5,39.2,1,60
22.5,39.1633333333333,1,50
22.5,39.09,1,50
22.5,39.09,0,60
22.5,39.09,0,50
22.463333333333296,38.9666666666667,1,60
22.39,38.9,0,50
22.39,38.9,1,40
22.39,38.9,0,40
22.39,38.9,1,40
22.32333333333329,38.8266666666667,0,40
22.29,38.79,1,100
22.29,38.99,0,60
22.39,39.3266666666667,0,50
22.39,40.1333333333333,0,80
22.39,40.995,0,100
22.4266666666667,41.1566666666667,0,80
22.5,41.29,1,80
22.5,41.433333333333294,1,100
22.56666666666669,41.5,1,80
22.6,41.363333333333294,1,110
22.6,41.1566666666667,1,80
22.533333333333296,41.0266666666667,1,90
22.533333333333296,40.8266666666667,1,110
22.6,40.6333333333333,1,100
22.6,40.433333333333294,1,100
22.56666666666669,40.29,0,80
22.56666666666669,40.09666666666671,0,80
22.5,39.76,1,70
22.5,39.5666666666667,0,70
22.56666666666669,39.363333333333294,1,70
22.56666666666669,39.23,1,60
22.6,39.06,0,70
22.6,38.933333333333294,0,70
22.6,38.79,1,80
22.6,38.695,1,80
22.6,38.53,0,70
22.6,38.4,1,80
22.6,38.3266666666667,1,60
22.6,38.1633333333333,0,70
22.6,38.03,0,70
22.6,37.9,1,60
22.6666666666667,37.9,0,70
22.6333333333333,37.7,1,60
22.6333333333333,37.6266666666667,1,50
22.7,37.56,1,50
22.7,37.433333333333294,1,60
22.7,37.26,1,70
22.76,37.2,0,70
22.79,37.09,0,70
22.79,37.03,1,70
22.79,36.863333333333294,1,60
22.8566666666667,36.79,0,70
22.89,36.76,1,60
22.89,36.6725,0,80
22.89,36.6633333333333,0,70
22.89,36.7,0,60
22.89,36.7,1,80
22.89,36.6633333333333,1,60
22.89,36.53,0,70
22.89,36.363333333333294,0,60
22.89,36.29,0,70
22.89,36.29,1,60
22.82333333333329,36.23,0,60
22.79,36.1266666666667,1,80
22.79,36.26,0,120
22.79,36.433333333333294,1,140
22.79,36.56,0,140
22.73,36.7,1,160
22.73,36.7,0,180
22.7,36.7,0,160
22.7,36.7,1,160
22.6666666666667,36.79,1,140
22.6,36.863333333333294,1,120
22.6,36.845,1,110
22.6,37.0,1,90
22.6,37.06,1,90
22.6,37.1266666666667,0,80
22.6,37.26,1,80
22.5,37.36,1,80
22.5,37.5,0,80
22.5,37.59,1,70
22.5,37.6633333333333,0,70
22.5,37.79,0,60
22.5,37.863333333333294,1,80
22.39,37.933333333333294,1,100
22.39,38.06,0,90
22.39,38.23,0,90
22.39,38.29,1,80
22.29,38.29,0,90
22.29,38.363333333333294,1,70
22.29,38.4,1,80
22.29,38.3266666666667,1,90
22.2,38.29,1,90
22.2,38.29,1,80
22.1333333333333,38.29,1,80
22.1,38.29,1,90
22.1,38.29,1,70
22.06666666666669,38.26,1,80
22.0,38.2,1,60
22.0,38.2,0,50
22.0,38.26,0,60
22.0,38.29,0,60
21.9266666666667,38.29,0,60
21.89,38.29,0,70
21.89,38.29,1,60
21.8566666666667,38.29,1,60
21.79,38.29,1,50
21.79,38.29,1,60
21.79,38.29,1,50
21.7,38.29,1,60
21.7,38.29,1,60
21.7,38.29,0,70
21.7,38.29,1,60
21.7,38.29,1,60
21.7,38.29,0,70
21.7,38.29,1,60
21.6,38.29,1,60
21.6,38.29,0,50
21.6,38.26,1,60
21.6,38.26,0,60
21.6,38.2,0,60
21.6,38.2,1,70
21.5,38.2,1,50
21.5,38.2,1,70
21.5,38.2,1,60
21.5,38.2,0,60
21.5,38.2,1,50
21.5,38.2,1,60
21.5,38.2,1,60
21.5,38.26,0,50
21.5,38.29,1,70
21.4266666666667,38.23,1,60
21.39,38.2,1,60
21.39,38.29,1,60
21.39,38.29,0,60
21.39,38.29,1,50
21.39,38.29,1,60
21.29,38.29,0,50
21.29,38.29,1,60
21.29,38.29,1,50
21.29,38.29,1,40
21.29,38.29,1,50
21.29,38.29,0,40
21.26,38.29,1,60
21.2,38.29,1,70
21.2,38.29,0,50
21.2,38.363333333333294,0,60
21.2,38.433333333333294,0,70
21.2,38.56,1,60
21.2,38.76,1,70
21.2,38.76,1,70
21.2,38.845,1,120
21.23,39.2266666666667,1,60
21.29,39.56,0,70
21.29,39.9,1,60
21.29,39.9,1,60
21.29,39.963333333333296,1,90
21.3566666666667,40.1633333333333,1,60
21.39,40.29,1,60
21.39,40.43,1,60
21.463333333333296,40.6633333333333,0,140
21.39,40.59,1,110
21.39,40.73,0,100
21.39,40.863333333333294,0,90
21.4266666666667,40.86,1,110
21.5,41.0,0,90
21.5,41.0,0,230
21.5,41.0,0,210
21.533333333333296,40.863333333333294,1,170
21.6,40.73,1,380
21.7,40.79,1,210
21.7225,40.6725,0,150
21.8566666666667,40.5,1,100
22.033333333333296,40.363333333333294,1,270
22.1,40.823333333333295,0,130
22.23,41.06,1,100
22.29,40.8,1,130
22.39,40.1,0,100
22.463333333333296,39.8266666666667,1,100
22.6,39.6633333333333,1,100
22.6,39.463333333333296,0,70
22.7,39.363333333333294,0,80
22.7,39.23,0,80
22.79,38.9666666666667,0,440
22.79,38.9,1,430
22.89,38.963333333333296,1,320
22.963333333333296,39.03,0,300
23.1,39.0266666666667,1,270
23.1666666666667,38.9666666666667,0,290
23.23,39.06,0,280
23.29,39.06,0,250
23.29,38.25,1,190
23.39,38.06,1,100
23.39,37.933333333333294,0,90
23.4266666666667,37.9,0,80
23.5,37.8266666666667,1,80
23.6,38.0,1,400
23.6,38.19333333333329,0,660
23.6333333333333,45.33,0,310
23.7,50.33,1,110
23.7,47.2566666666667,1,110
23.7,44.7966666666667,0,100
23.7,43.26333333333329,1,100
23.7,42.323333333333295,1,100
23.7,41.36,1,100
23.7,40.5666666666667,1,110
23.7,39.93,1,140
23.7,39.6566666666667,1,620
23.6,39.363333333333294,0,580
23.6666666666667,42.1566666666667,0,350
23.65,45.145,1,100
23.6,43.0933333333333,0,130
23.6,42.3666666666667,1,240
23.6,42.26333333333329,1,250
23.6,41.323333333333295,1,330
23.6333333333333,40.49,1,260
23.6333333333333,39.9566666666667,0,120
23.6,39.43,1,500
23.6,39.1566666666667,1,110
23.5,39.0,0,120
23.5,39.06,1,120
23.56666666666669,39.1633333333333,0,110
23.5,39.09,1,110
23.5,38.9666666666667,1,420
23.5,38.8266666666667,0,330
23.39,38.73,1,100
23.463333333333296,38.79,1,100
23.39,38.7,0,90
23.39,38.7,0,80
23.39,39.0266666666667,1,70
23.365,38.795,1,80
23.3566666666667,38.6266666666667,1,90
23.29,38.5,1,90
23.29,38.433333333333294,1,80
23.29,38.363333333333294,1,80
23.23,38.29,1,50
23.2,38.2,1,60
23.2,38.2,0,50
23.1666666666667,38.2,0,50
23.1,38.2,1,50
23.1,38.2,0,40
23.1,38.2,1,40
23.0,38.09,1,40
23.0,38.09,0,40
22.963333333333296,38.09,1,50
22.89,38.09,1,60
22.89,38.09,1,50
22.82333333333329,38.03,0,60
22.79,37.9,0,50
22.79,37.9,1,50
22.79,37.9,1,70
22.7,37.9,0,60
22.7,37.9,0,70
22.7,37.863333333333294,1,50
22.7,37.79,1,70
22.6,37.76,1,50
22.6,37.7,1,60
22.6,37.7,1,50
22.6,37.7,0,50
22.6,37.7,1,60
22.533333333333296,37.7,0,60
22.5,37.7,1,60
22.5,37.7,1,60
22.5,37.73,0,70
22.5,37.79,1,60
22.39,37.7,1,60
22.39,37.7,0,40
22.39,37.7,1,60
22.39,37.7,0,50
22.29,37.7,1,50
22.29,37.7,1,70
22.29,37.7,0,50
22.29,37.73,1,70
22.29,37.73,0,50
22.2,37.6633333333333,1,70
22.2,37.6633333333333,1,60
22.2,37.73,0,80
22.2,38.0633333333333,0,60
22.2,38.4,1,50
22.2,38.4,1,60
22.1666666666667,38.433333333333294,0,50
22.1,38.5,1,60
22.1,38.5,0,40
22.1,38.433333333333294,0,30
22.1,38.363333333333294,1,40
22.033333333333296,38.23,0,40
22.0,38.2,1,60
22.0,38.2,1,60
22.0,38.23,1,70
22.0,38.43,1,50
22.0,38.45,1,70
22.0,38.5,1,60
22.0,38.433333333333294,1,60
22.0,38.4,1,60
22.0,38.4,1,60
21.89,38.4,0,50
21.89,38.4,1,70
21.89,38.4,1,80
21.89,38.4666666666667,1,80
21.89,38.5,1,90
21.89,38.5,1,100
21.79,38.4,1,100
21.8566666666667,38.4666666666667,0,100
21.8566666666667,38.4666666666667,1,70
21.79,38.4,0,80
21.79,38.5,1,70
21.79,38.5,1,80
21.79,38.53,0,80
21.79,38.59,0,80
21.79,38.59,1,90
21.79,38.7,0,80
21.79,38.7,0,80
21.79,38.79,1,60
21.79,38.79,0,50
21.79,38.8266666666667,1,60
21.79,38.9,1,50
21.79,38.933333333333294,0,70
21.79,39.0,0,80
21.79,38.9,1,90
21.79,38.8266666666667,1,160
21.79,39.1333333333333,1,90
21.8566666666667,39.5266666666667,1,120
21.89,39.73,1,80
21.89,39.73,0,80
22.0,40.4666666666667,0,90
22.0,40.1333333333333,0,100
22.0,39.76,0,110
22.06666666666669,39.7,1,130
22.1,39.59,1,120
22.1,39.5225,0,120
22.1,39.433333333333294,1,100
22.1333333333333,39.29,0,120
22.2,39.29,1,110
22.2,39.2,1,110
22.2,39.2,1,110
22.2,39.2,1,100
22.26,39.2,0,110
22.29,39.2,1,110
22.29,39.1266666666667,1,110
22.29,39.06,1,110
22.29,39.0,1,110
22.39,39.0,1,100
22.39,38.933333333333294,1,110
22.39,38.9,1,110
22.39,38.9,0,90
22.39,38.79,1,90
22.39,38.73,1,70
22.39,38.6633333333333,1,260
22.39,38.723333333333294,0,390
22.445,40.895,1,320
22.5,43.0,0,100
22.5,42.5266666666667,1,350
22.6,42.2666666666667,1,480
22.6,43.933333333333294,1,120
22.6,45.46,1,100
22.6,45.1266666666667,0,100
22.6333333333333,44.2333333333333,0,120
22.7,43.69333333333329,1,110
22.6,43.16,0,110
22.6,42.5666666666667,1,110
22.6,41.99,0,110
22.6,41.73,1,120
22.56666666666669,41.16,1,130
22.5,40.9,0,140
22.5,40.6633333333333,0,130
22.5,40.463333333333296,1,140
22.5,40.26,1,140
22.5,40.1266666666667,1,140
22.463333333333296,40.0266666666667,1,130
22.39,39.8175,1,130
22.39,39.79,0,120
22.39,39.6333333333333,1,130
22.39,39.56,0,100
22.39,39.5,0,90
22.32333333333329,39.5,1,100
22.29,39.5,0,90
22.29,39.5,0,80
22.29,39.6566666666667,0,80
22.23,39.863333333333294,1,90
22.29,40.1566666666667,1,60
22.23,40.29,1,60
22.2,40.29,1,50
22.2,40.29,1,60
22.2,40.4,0,50
22.1333333333333,40.4666666666667,1,60
22.1,40.53,0,80
22.1,40.59,0,70
22.0,40.5,0,70
22.0,40.5,1,70
21.9266666666667,40.56,0,70
21.963333333333296,40.59,0,60
21.89,40.59,0,70
21.89,40.59,0,60
21.89,40.59,1,70
21.89,40.8266666666667,1,70
21.82333333333329,40.9,1,60
21.79,40.9,0,60
21.79,40.9666666666667,0,60
21.79,40.9,1,60
21.79,40.9,0,50
21.76,40.9,1,60
21.7,40.9,0,50
21.7,40.79,1,60
21.7,40.79,0,70
21.7,40.79,1,60
21.7,40.73,1,70
21.7,40.7,1,50
21.7,40.6266666666667,0,60
21.65,40.6,1,50
21.6666666666667,40.56,1,60
21.6,40.433333333333294,0,50
21.6,40.4,0,70
21.6,40.4,1,50
21.6,40.4,0,70
21.6,40.3266666666667,1,60
21.533333333333296,40.29,0,60
21.533333333333296,40.29,1,60
21.5,40.29,0,50
21.5,40.29,1,60
21.5,40.2,0,50
21.5,40.2,0,60
21.5,40.2666666666667,0,80
21.5,40.6,1,40
21.5,40.76,0,40
21.5,40.6266666666667,1,50
21.5,40.59,0,50
21.5,40.59,0,50
21.5,40.59,1,60
21.5,40.56,1,60
21.5,40.5,1,60
21.5,40.4666666666667,1,70
21.5,40.4,1,70
21.5,40.4,1,70
21.5,40.4,1,50
21.5,40.433333333333294,0,60
21.5,40.5,1,50
21.5,40.5,1,60
21.5,40.5,1,60
21.5,40.5,0,50
21.5,40.5,0,110
21.5,40.5,1,70
21.5,40.5,0,80
21.5,40.5,1,90
21.5,40.5,0,100
21.5,40.5,1,80
21.5,40.5,0,80
21.5,40.5,1,80
21.5,40.5675,0,50
21.5,40.6633333333333,1,90
21.5,41.0666666666667,1,120
21.5,41.33333333333329,0,90
21.533333333333296,41.9966666666667,1,110
21.6,42.59,0,70
21.6,43.0,0,110
21.6,42.86,1,110
21.6666666666667,42.69333333333329,1,100
21.6,42.433333333333294,0,90
21.7,42.73,0,100
21.7,42.6566666666667,0,100
21.6333333333333,42.433333333333294,1,110
21.6333333333333,42.433333333333294,0,100
21.6333333333333,42.29,1,100
21.6333333333333,42.1566666666667,1,170
21.6333333333333,42.1333333333333,0,90
21.7,42.4,0,70
21.7,42.26,1,80
21.7,42.1266666666667,0,110
21.7,42.045,0,110
21.7,41.9,0,110
21.7,41.8266666666667,1,100
21.7,41.6633333333333,1,100
21.7,41.59,0,100
21.7,41.5,0,100
21.7,41.433333333333294,1,80
21.7,41.43,1,80
21.7,41.23,1,80
21.7,41.1633333333333,1,80
21.7,41.03,1,110
21.7,40.83333333333329,1,90
21.7,40.5666666666667,0,90
21.7,40.26,0,80
21.7,40.0666666666667,1,90
21.7,39.76,1,80
21.6333333333333,39.6266666666667,1,90
21.6,39.4666666666667,0,90
21.6,39.3266666666667,1,100
21.6,39.045,1,80
21.6,39.0,0,60
21.6,38.933333333333294,1,60
21.6,39.0,1,60
21.6,39.0,1,50
21.6333333333333,39.0,1,60
21.7,39.06,1,70
21.73,39.09,1,90
21.79,39.03,0,80
21.82333333333329,38.863333333333294,0,90
21.89,38.73,1,90
21.89,38.6266666666667,1,100
21.89,38.6266666666667,1,90
22.0,38.7666666666667,1,90
22.0,38.9,0,120
22.0,38.863333333333294,1,440
22.0,38.6566666666667,0,220
22.1,38.56,1,210
22.1,38.5,1,330
22.2,38.59,1,220
22.2675,38.7675,0,120
22.29,39.0266666666667,0,90
22.39,39.2,1,100
22.463333333333296,39.26,1,110
22.5,39.26,1,100
22.56666666666669,39.1266666666667,0,360
22.6,39.06,1,400
22.6,39.0,1,100
22.6,38.9666666666667,0,120
22.6666666666667,38.9666666666667,1,100
